day,segment,stock_id,symbol,company,sector,segment_open,segment_high,segment_low,segment_close,change_pct,volume,prev_segment_volume,vol_change_pct,vol_change_flag,flag,short_note_concise,expected_movement,mini_history
12,M,15,CIPLA,Cipla,Pharma,670.31,674.18,668.8,670.61,0.04,41093,40209,2.2,VOL_STABLE,NORMAL,CIPLA: seg move 0.04%,Follow-through,"0.0%|41093,0.04%|41093"
12,D,1,HDFCBANK,HDFC Bank,Banking,322.67,322.82,321.11,321.85,-0.25,47965,46314,3.56,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.25%,Downside,"0.0%|47965,-0.25%|47965"
12,D,2,ICICIBANK,ICICI Bank,Banking,182.15,182.41,181.23,181.68,-0.26,151434,151464,-0.02,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.26%,Downside,"0.0%|151434,-0.26%|151434"
12,D,3,SBIN,SBI,Banking,285.96,288.11,285.21,287.42,0.51,118543,118628,-0.07,VOL_STABLE,NORMAL,SBIN: seg move 0.51%,Follow-through,"0.0%|118543,0.51%|118543"
12,D,4,RELIANCE,Reliance,Energy,171.75,173.54,169.55,170.7,-0.61,175085,174619,0.27,VOL_STABLE,NORMAL,RELIANCE: seg move -0.61%,Downside,"0.0%|175085,-0.61%|175085"
12,D,5,TCS,TCS,IT,195.48,196.81,192.36,193.86,-0.83,189871,190117,-0.13,VOL_STABLE,NORMAL,TCS: seg move -0.83%,Downside,"0.0%|189871,-0.83%|189871"
12,D,6,INFY,Infosys,IT,511.39,514.03,508.3,508.79,-0.51,37974,38892,-2.36,VOL_STABLE,NORMAL,INFY: seg move -0.51%,Downside,"0.0%|37974,-0.51%|37974"
12,D,7,WIPRO,Wipro,IT,627.7,630.38,626.64,629.14,0.23,94723,92873,1.99,VOL_STABLE,NORMAL,WIPRO: seg move 0.23%,Follow-through,"0.0%|94723,0.23%|94723"
12,D,8,HINDUNILVR,HUL,FMCG,19.44,22.62,15.93,17.69,-9.0,142046,142891,-0.59,VOL_STABLE,NORMAL,HINDUNILVR: seg move -9.00%,Downside,"0.0%|142046,-9.0%|142046"
12,D,9,ITC,ITC,FMCG,769.07,769.36,765.27,766.49,-0.34,173175,174580,-0.8,VOL_STABLE,NORMAL,ITC: seg move -0.34%,Downside,"0.0%|173175,-0.34%|173175"
12,D,10,TATAMOTORS,Tata Motors,Auto,596.08,599.22,593.03,596.0,-0.01,86120,87309,-1.36,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.01%,Downside,"0.0%|86120,-0.01%|86120"
12,D,11,MARUTI,Maruti Suzuki,Auto,543.61,545.1,540.76,543.58,-0.01,37870,37773,0.26,VOL_STABLE,NORMAL,MARUTI: seg move -0.01%,Downside,"0.0%|37870,-0.01%|37870"
12,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,144.35,147.34,141.59,146.64,1.59,170180,171287,-0.65,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 1.59%,Follow-through,"0.0%|170180,1.59%|170180"
12,D,13,HDFCLIFE,HDFC Life,Insurance,407.8,408.27,404.58,407.5,-0.07,17403,19077,-8.77,VOL_DOWN,NORMAL,HDFCLIFE: seg move -0.07%,Downside,"0.0%|17403,-0.07%|17403"
12,D,14,SUNPHARMA,Sun Pharma,Pharma,136.68,139.31,135.8,135.87,-0.59,173063,173057,0.0,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.59%,Downside,"0.0%|173063,-0.59%|173063"
12,D,15,CIPLA,Cipla,Pharma,671.21,674.84,670.52,671.85,0.1,107930,107983,-0.05,VOL_STABLE,NORMAL,CIPLA: seg move 0.10%,Follow-through,"0.0%|107930,0.1%|107930"
12,C,1,HDFCBANK,HDFC Bank,Banking,319.4,320.89,316.33,319.11,-0.09,169884,168435,0.86,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.09%,Downside,"0.0%|169884,-0.09%|169884"
12,C,2,ICICIBANK,ICICI Bank,Banking,181.36,181.83,180.57,180.96,-0.22,45182,43667,3.47,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.22%,Downside,"0.0%|45182,-0.22%|45182"
12,C,3,SBIN,SBI,Banking,286.0,288.05,284.22,284.31,-0.59,20853,21389,-2.51,VOL_STABLE,NORMAL,SBIN: seg move -0.59%,Downside,"0.0%|20853,-0.59%|20853"
12,C,4,RELIANCE,Reliance,Energy,171.67,173.78,168.3,169.65,-1.18,76443,75667,1.03,VOL_STABLE,NORMAL,RELIANCE: seg move -1.18%,Downside,"0.0%|76443,-1.18%|76443"
12,C,5,TCS,TCS,IT,191.62,193.9,187.94,191.15,-0.25,128128,126154,1.56,VOL_STABLE,NORMAL,TCS: seg move -0.25%,Downside,"0.0%|128128,-0.25%|128128"
12,C,6,INFY,Infosys,IT,507.35,507.45,504.23,504.56,-0.55,77580,79417,-2.31,VOL_STABLE,NORMAL,INFY: seg move -0.55%,Downside,"0.0%|77580,-0.55%|77580"
12,C,7,WIPRO,Wipro,IT,629.31,630.02,625.67,626.16,-0.5,53326,52281,2.0,VOL_STABLE,NORMAL,WIPRO: seg move -0.50%,Downside,"0.0%|53326,-0.5%|53326"
12,C,8,HINDUNILVR,HUL,FMCG,17.75,18.41,14.09,17.86,0.62,72883,71157,2.43,VOL_STABLE,NORMAL,HINDUNILVR: seg move 0.62%,Follow-through,"0.0%|72883,0.62%|72883"
12,C,9,ITC,ITC,FMCG,764.22,766.83,762.07,765.64,0.19,79690,81030,-1.65,VOL_STABLE,NORMAL,ITC: seg move 0.19%,Follow-through,"0.0%|79690,0.19%|79690"
12,C,10,TATAMOTORS,Tata Motors,Auto,593.21,596.79,589.75,593.37,0.03,119727,121363,-1.35,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.03%,Follow-through,"0.0%|119727,0.03%|119727"
12,C,11,MARUTI,Maruti Suzuki,Auto,543.95,544.83,541.27,544.73,0.14,135258,136201,-0.69,VOL_STABLE,NORMAL,MARUTI: seg move 0.14%,Follow-through,"0.0%|135258,0.14%|135258"
12,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,144.3,145.26,142.66,143.84,-0.32,71615,73556,-2.64,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.32%,Downside,"0.0%|71615,-0.32%|71615"
12,C,13,HDFCLIFE,HDFC Life,Insurance,410.0,410.97,406.65,409.86,-0.03,25399,23451,8.31,VOL_UP,NORMAL,HDFCLIFE: seg move -0.03%,Downside,"0.0%|25399,-0.03%|25399"
12,C,14,SUNPHARMA,Sun Pharma,Pharma,136.79,138.14,133.68,136.14,-0.48,98673,100092,-1.42,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.48%,Downside,"0.0%|98673,-0.48%|98673"
12,C,15,CIPLA,Cipla,Pharma,670.81,673.98,667.96,671.53,0.11,96200,97732,-1.57,VOL_STABLE,NORMAL,CIPLA: seg move 0.11%,Follow-through,"0.0%|96200,0.11%|96200"
13,M,1,HDFCBANK,HDFC Bank,Banking,316.31,317.38,313.48,315.52,-0.25,52233,53693,-2.72,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.25%,Downside,"0.0%|52233,-0.25%|52233"
13,M,2,ICICIBANK,ICICI Bank,Banking,181.63,181.88,178.81,179.49,-1.18,74651,72940,2.35,VOL_STABLE,NORMAL,ICICIBANK: seg move -1.18%,Downside,"0.0%|74651,-1.18%|74651"
13,M,3,SBIN,SBI,Banking,282.5,283.13,280.23,281.54,-0.34,90568,91885,-1.43,VOL_STABLE,NORMAL,SBIN: seg move -0.34%,Downside,"0.0%|90568,-0.34%|90568"
13,M,4,RELIANCE,Reliance,Energy,171.2,173.54,168.39,171.77,0.33,66876,65185,2.59,VOL_STABLE,NORMAL,RELIANCE: seg move 0.33%,Follow-through,"0.0%|66876,0.33%|66876"
13,M,5,TCS,TCS,IT,193.71,196.3,190.24,195.32,0.83,118052,118592,-0.46,VOL_STABLE,NORMAL,TCS: seg move 0.83%,Follow-through,"0.0%|118052,0.83%|118052"
13,M,6,INFY,Infosys,IT,504.3,507.47,501.19,507.37,0.61,130223,129981,0.19,VOL_STABLE,NORMAL,INFY: seg move 0.61%,Follow-through,"0.0%|130223,0.61%|130223"
13,M,7,WIPRO,Wipro,IT,623.71,624.43,622.89,624.07,0.06,66365,67215,-1.26,VOL_STABLE,NORMAL,WIPRO: seg move 0.06%,Follow-through,"0.0%|66365,0.06%|66365"
13,M,8,HINDUNILVR,HUL,FMCG,18.32,21.21,15.74,21.01,14.68,126888,124940,1.56,VOL_STABLE,NORMAL,HINDUNILVR: seg move 14.68%,Follow-through,"0.0%|126888,14.68%|126888"
13,M,9,ITC,ITC,FMCG,762.91,764.93,760.71,763.04,0.02,87567,87743,-0.2,VOL_STABLE,NORMAL,ITC: seg move 0.02%,Follow-through,"0.0%|87567,0.02%|87567"
13,M,10,TATAMOTORS,Tata Motors,Auto,594.54,596.81,591.61,594.75,0.04,46384,46163,0.48,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.04%,Follow-through,"0.0%|46384,0.04%|46384"
13,M,11,MARUTI,Maruti Suzuki,Auto,543.95,543.99,543.62,543.65,-0.06,14871,13563,9.64,VOL_UP,NORMAL,MARUTI: seg move -0.06%,Downside,"0.0%|14871,-0.06%|14871"
13,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,143.11,143.89,141.8,143.86,0.52,52862,52509,0.67,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.52%,Follow-through,"0.0%|52862,0.52%|52862"
13,M,13,HDFCLIFE,HDFC Life,Insurance,406.76,407.56,406.11,407.23,0.12,189031,188084,0.5,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.12%,Follow-through,"0.0%|189031,0.12%|189031"
13,M,14,SUNPHARMA,Sun Pharma,Pharma,135.68,138.03,135.66,137.15,1.08,189078,190934,-0.97,VOL_STABLE,NORMAL,SUNPHARMA: seg move 1.08%,Follow-through,"0.0%|189078,1.08%|189078"
13,M,15,CIPLA,Cipla,Pharma,670.84,672.22,668.33,669.27,-0.23,94438,93361,1.15,VOL_STABLE,NORMAL,CIPLA: seg move -0.23%,Downside,"0.0%|94438,-0.23%|94438"
13,D,1,HDFCBANK,HDFC Bank,Banking,314.28,317.47,311.48,315.27,0.32,180351,180378,-0.01,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.32%,Follow-through,"0.0%|180351,0.32%|180351"
13,D,2,ICICIBANK,ICICI Bank,Banking,178.51,179.16,175.93,177.05,-0.82,89342,88206,1.29,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.82%,Downside,"0.0%|89342,-0.82%|89342"
13,D,3,SBIN,SBI,Banking,280.35,281.82,276.58,277.22,-1.12,138511,137301,0.88,VOL_STABLE,NORMAL,SBIN: seg move -1.12%,Downside,"0.0%|138511,-1.12%|138511"
13,D,4,RELIANCE,Reliance,Energy,173.45,174.65,171.86,172.53,-0.53,17756,17111,3.77,VOL_STABLE,NORMAL,RELIANCE: seg move -0.53%,Downside,"0.0%|17756,-0.53%|17756"
13,D,5,TCS,TCS,IT,193.65,195.57,192.58,194.93,0.66,141115,141166,-0.04,VOL_STABLE,NORMAL,TCS: seg move 0.66%,Follow-through,"0.0%|141115,0.66%|141115"
13,D,6,INFY,Infosys,IT,509.76,509.84,508.54,509.52,-0.05,21209,21163,0.22,VOL_STABLE,NORMAL,INFY: seg move -0.05%,Downside,"0.0%|21209,-0.05%|21209"
13,D,7,WIPRO,Wipro,IT,620.95,623.28,619.28,621.28,0.05,130432,129664,0.59,VOL_STABLE,NORMAL,WIPRO: seg move 0.05%,Follow-through,"0.0%|130432,0.05%|130432"
13,D,8,HINDUNILVR,HUL,FMCG,22.01,24.38,21.24,22.62,2.77,61982,61539,0.72,VOL_STABLE,NORMAL,HINDUNILVR: seg move 2.77%,Follow-through,"0.0%|61982,2.77%|61982"
13,D,9,ITC,ITC,FMCG,764.66,765.41,763.21,765.33,0.09,184818,185543,-0.39,VOL_STABLE,NORMAL,ITC: seg move 0.09%,Follow-through,"0.0%|184818,0.09%|184818"
13,D,10,TATAMOTORS,Tata Motors,Auto,592.31,594.25,591.26,591.35,-0.16,138954,140234,-0.91,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.16%,Downside,"0.0%|138954,-0.16%|138954"
13,D,11,MARUTI,Maruti Suzuki,Auto,541.68,544.06,541.38,542.71,0.19,45121,45940,-1.78,VOL_STABLE,NORMAL,MARUTI: seg move 0.19%,Follow-through,"0.0%|45121,0.19%|45121"
13,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,144.29,145.33,141.43,143.47,-0.57,178700,178360,0.19,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.57%,Downside,"0.0%|178700,-0.57%|178700"
13,D,13,HDFCLIFE,HDFC Life,Insurance,409.52,409.76,406.62,408.26,-0.31,89550,90465,-1.01,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.31%,Downside,"0.0%|89550,-0.31%|89550"
13,D,14,SUNPHARMA,Sun Pharma,Pharma,136.76,138.78,136.27,137.87,0.81,119455,119766,-0.26,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.81%,Follow-through,"0.0%|119455,0.81%|119455"
13,D,15,CIPLA,Cipla,Pharma,668.24,669.43,667.97,669.13,0.13,34010,32541,4.51,VOL_STABLE,NORMAL,CIPLA: seg move 0.13%,Follow-through,"0.0%|34010,0.13%|34010"
13,C,1,HDFCBANK,HDFC Bank,Banking,316.06,317.23,312.84,316.24,0.06,143644,142429,0.85,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.06%,Follow-through,"0.0%|143644,0.06%|143644"
13,C,2,ICICIBANK,ICICI Bank,Banking,178.79,182.23,177.32,180.65,1.04,19808,19385,2.18,VOL_STABLE,NORMAL,ICICIBANK: seg move 1.04%,Follow-through,"0.0%|19808,1.04%|19808"
13,C,3,SBIN,SBI,Banking,275.35,275.83,271.57,271.94,-1.24,145804,146064,-0.18,VOL_STABLE,NORMAL,SBIN: seg move -1.24%,Downside,"0.0%|145804,-1.24%|145804"
13,C,4,RELIANCE,Reliance,Energy,171.94,172.23,168.7,171.43,-0.3,24605,23452,4.92,VOL_STABLE,NORMAL,RELIANCE: seg move -0.30%,Downside,"0.0%|24605,-0.3%|24605"
13,C,5,TCS,TCS,IT,194.93,195.76,192.23,192.5,-1.25,109569,111403,-1.65,VOL_STABLE,NORMAL,TCS: seg move -1.25%,Downside,"0.0%|109569,-1.25%|109569"
13,C,6,INFY,Infosys,IT,506.62,507.86,504.74,507.71,0.22,199132,197786,0.68,VOL_STABLE,NORMAL,INFY: seg move 0.22%,Follow-through,"0.0%|199132,0.22%|199132"
13,C,7,WIPRO,Wipro,IT,623.59,625.2,620.42,621.33,-0.36,163755,161896,1.15,VOL_STABLE,NORMAL,WIPRO: seg move -0.36%,Downside,"0.0%|163755,-0.36%|163755"
13,C,8,HINDUNILVR,HUL,FMCG,19.97,20.58,17.75,19.09,-4.41,121255,121311,-0.05,VOL_STABLE,NORMAL,HINDUNILVR: seg move -4.41%,Downside,"0.0%|121255,-4.41%|121255"
13,C,9,ITC,ITC,FMCG,766.82,768.16,766.71,767.46,0.08,128186,129831,-1.27,VOL_STABLE,NORMAL,ITC: seg move 0.08%,Follow-through,"0.0%|128186,0.08%|128186"
13,C,10,TATAMOTORS,Tata Motors,Auto,593.43,595.79,590.0,595.08,0.28,64364,62805,2.48,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.28%,Follow-through,"0.0%|64364,0.28%|64364"
13,C,11,MARUTI,Maruti Suzuki,Auto,540.74,540.76,540.51,540.51,-0.04,152377,152766,-0.25,VOL_STABLE,NORMAL,MARUTI: seg move -0.04%,Downside,"0.0%|152377,-0.04%|152377"
13,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,145.73,147.61,145.47,147.07,0.92,90859,90104,0.84,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.92%,Follow-through,"0.0%|90859,0.92%|90859"
13,C,13,HDFCLIFE,HDFC Life,Insurance,406.71,410.31,403.46,405.04,-0.41,197508,199377,-0.94,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.41%,Downside,"0.0%|197508,-0.41%|197508"
13,C,14,SUNPHARMA,Sun Pharma,Pharma,135.88,136.58,135.44,136.39,0.38,43601,43611,-0.02,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.38%,Follow-through,"0.0%|43601,0.38%|43601"
13,C,15,CIPLA,Cipla,Pharma,670.71,673.87,668.02,668.33,-0.35,165638,166304,-0.4,VOL_STABLE,NORMAL,CIPLA: seg move -0.35%,Downside,"0.0%|165638,-0.35%|165638"
14,M,1,HDFCBANK,HDFC Bank,Banking,319.41,321.28,317.45,317.75,-0.52,82208,83384,-1.41,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.52%,Downside,"0.0%|82208,-0.52%|82208"
14,M,2,ICICIBANK,ICICI Bank,Banking,177.29,177.49,176.51,177.06,-0.13,12954,12794,1.25,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.13%,Downside,"0.0%|12954,-0.13%|12954"
14,M,3,SBIN,SBI,Banking,273.72,274.9,271.09,274.09,0.14,28314,27951,1.3,VOL_STABLE,NORMAL,SBIN: seg move 0.14%,Follow-through,"0.0%|28314,0.14%|28314"
14,M,4,RELIANCE,Reliance,Energy,174.46,177.11,173.8,175.98,0.87,119263,119731,-0.39,VOL_STABLE,NORMAL,RELIANCE: seg move 0.87%,Follow-through,"0.0%|119263,0.87%|119263"
14,M,5,TCS,TCS,IT,189.97,193.97,189.65,191.66,0.89,177507,177887,-0.21,VOL_STABLE,NORMAL,TCS: seg move 0.89%,Follow-through,"0.0%|177507,0.89%|177507"
14,M,6,INFY,Infosys,IT,509.19,512.16,507.08,511.44,0.44,37581,39420,-4.67,VOL_STABLE,NORMAL,INFY: seg move 0.44%,Follow-through,"0.0%|37581,0.44%|37581"
14,M,7,WIPRO,Wipro,IT,618.28,618.42,615.74,616.14,-0.35,71584,70672,1.29,VOL_STABLE,NORMAL,WIPRO: seg move -0.35%,Downside,"0.0%|71584,-0.35%|71584"
14,M,8,HINDUNILVR,HUL,FMCG,21.28,24.88,18.87,19.44,-8.65,92555,92760,-0.22,VOL_STABLE,NORMAL,HINDUNILVR: seg move -8.65%,Downside,"0.0%|92555,-8.65%|92555"
14,M,9,ITC,ITC,FMCG,769.17,770.89,765.5,768.19,-0.13,111106,111064,0.04,VOL_STABLE,NORMAL,ITC: seg move -0.13%,Downside,"0.0%|111106,-0.13%|111106"
14,M,10,TATAMOTORS,Tata Motors,Auto,592.16,594.99,591.14,593.39,0.21,30789,32115,-4.13,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.21%,Follow-through,"0.0%|30789,0.21%|30789"
14,M,11,MARUTI,Maruti Suzuki,Auto,540.59,540.9,540.0,540.89,0.06,122993,121024,1.63,VOL_STABLE,NORMAL,MARUTI: seg move 0.06%,Follow-through,"0.0%|122993,0.06%|122993"
14,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,147.64,148.07,145.7,147.14,-0.34,103467,103381,0.08,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.34%,Downside,"0.0%|103467,-0.34%|103467"
14,M,13,HDFCLIFE,HDFC Life,Insurance,403.49,405.21,402.62,404.0,0.13,118530,117890,0.54,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.13%,Follow-through,"0.0%|118530,0.13%|118530"
14,M,14,SUNPHARMA,Sun Pharma,Pharma,134.92,136.67,133.75,135.18,0.19,157764,156810,0.61,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.19%,Follow-through,"0.0%|157764,0.19%|157764"
14,M,15,CIPLA,Cipla,Pharma,668.48,670.06,664.84,666.2,-0.34,46601,48157,-3.23,VOL_STABLE,NORMAL,CIPLA: seg move -0.34%,Downside,"0.0%|46601,-0.34%|46601"
14,D,1,HDFCBANK,HDFC Bank,Banking,315.06,315.61,312.43,312.9,-0.69,147868,148203,-0.23,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.69%,Downside,"0.0%|147868,-0.69%|147868"
14,D,2,ICICIBANK,ICICI Bank,Banking,178.19,180.36,175.07,178.75,0.31,108226,109655,-1.3,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.31%,Follow-through,"0.0%|108226,0.31%|108226"
14,D,3,SBIN,SBI,Banking,273.26,275.72,270.58,274.81,0.57,140894,141298,-0.29,VOL_STABLE,NORMAL,SBIN: seg move 0.57%,Follow-through,"0.0%|140894,0.57%|140894"
14,D,4,RELIANCE,Reliance,Energy,174.34,177.24,173.4,174.87,0.3,101399,99697,1.71,VOL_STABLE,NORMAL,RELIANCE: seg move 0.30%,Follow-through,"0.0%|101399,0.3%|101399"
14,D,5,TCS,TCS,IT,188.98,191.66,188.26,189.19,0.11,198041,197279,0.39,VOL_STABLE,NORMAL,TCS: seg move 0.11%,Follow-through,"0.0%|198041,0.11%|198041"
14,D,6,INFY,Infosys,IT,511.11,514.72,507.19,514.69,0.7,131648,132183,-0.4,VOL_STABLE,NORMAL,INFY: seg move 0.70%,Follow-through,"0.0%|131648,0.7%|131648"
14,D,7,WIPRO,Wipro,IT,616.92,617.76,613.54,615.22,-0.28,184374,183948,0.23,VOL_STABLE,NORMAL,WIPRO: seg move -0.28%,Downside,"0.0%|184374,-0.28%|184374"
14,D,8,HINDUNILVR,HUL,FMCG,22.63,23.46,19.46,22.42,-0.93,94143,92397,1.89,VOL_STABLE,NORMAL,HINDUNILVR: seg move -0.93%,Downside,"0.0%|94143,-0.93%|94143"
14,D,9,ITC,ITC,FMCG,769.17,770.54,767.98,770.45,0.17,110579,110729,-0.14,VOL_STABLE,NORMAL,ITC: seg move 0.17%,Follow-through,"0.0%|110579,0.17%|110579"
14,D,10,TATAMOTORS,Tata Motors,Auto,592.5,594.96,591.64,591.73,-0.13,63800,62940,1.37,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.13%,Downside,"0.0%|63800,-0.13%|63800"
14,D,11,MARUTI,Maruti Suzuki,Auto,538.53,538.8,534.93,537.75,-0.14,174658,174085,0.33,VOL_STABLE,NORMAL,MARUTI: seg move -0.14%,Downside,"0.0%|174658,-0.14%|174658"
14,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,148.98,149.17,146.07,148.79,-0.13,12321,11590,6.31,VOL_UP,NORMAL,BAJAJFINSV: seg move -0.13%,Downside,"0.0%|12321,-0.13%|12321"
14,D,13,HDFCLIFE,HDFC Life,Insurance,404.05,407.51,403.5,406.54,0.62,90600,91528,-1.01,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.62%,Follow-through,"0.0%|90600,0.62%|90600"
14,D,14,SUNPHARMA,Sun Pharma,Pharma,133.22,133.76,133.08,133.12,-0.08,179266,180491,-0.68,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.08%,Downside,"0.0%|179266,-0.08%|179266"
14,D,15,CIPLA,Cipla,Pharma,666.61,667.76,663.81,666.6,-0.0,191302,192776,-0.76,VOL_STABLE,NORMAL,CIPLA: seg move -0.00%,Flat,"0.0%|191302,-0.0%|191302"
14,C,1,HDFCBANK,HDFC Bank,Banking,310.41,312.24,307.61,307.99,-0.78,56730,55841,1.59,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.78%,Downside,"0.0%|56730,-0.78%|56730"
14,C,2,ICICIBANK,ICICI Bank,Banking,180.89,181.71,177.58,178.47,-1.34,183996,183621,0.2,VOL_STABLE,NORMAL,ICICIBANK: seg move -1.34%,Downside,"0.0%|183996,-1.34%|183996"
14,C,3,SBIN,SBI,Banking,274.73,277.32,271.34,276.36,0.59,45052,46110,-2.29,VOL_STABLE,NORMAL,SBIN: seg move 0.59%,Follow-through,"0.0%|45052,0.59%|45052"
14,C,4,RELIANCE,Reliance,Energy,173.23,175.24,172.94,174.29,0.61,28232,26875,5.05,VOL_UP,NORMAL,RELIANCE: seg move 0.61%,Follow-through,"0.0%|28232,0.61%|28232"
14,C,5,TCS,TCS,IT,186.1,187.67,184.98,186.81,0.38,134640,133636,0.75,VOL_STABLE,NORMAL,TCS: seg move 0.38%,Follow-through,"0.0%|134640,0.38%|134640"
14,C,6,INFY,Infosys,IT,511.94,512.86,508.56,510.57,-0.27,191615,191407,0.11,VOL_STABLE,NORMAL,INFY: seg move -0.27%,Downside,"0.0%|191615,-0.27%|191615"
14,C,7,WIPRO,Wipro,IT,612.32,614.87,610.6,612.51,0.03,110278,108486,1.65,VOL_STABLE,NORMAL,WIPRO: seg move 0.03%,Follow-through,"0.0%|110278,0.03%|110278"
14,C,8,HINDUNILVR,HUL,FMCG,20.5,23.65,18.6,22.33,8.93,95217,93504,1.83,VOL_STABLE,NORMAL,HINDUNILVR: seg move 8.93%,Follow-through,"0.0%|95217,8.93%|95217"
14,C,9,ITC,ITC,FMCG,772.72,773.17,771.22,772.95,0.03,189351,190973,-0.85,VOL_STABLE,NORMAL,ITC: seg move 0.03%,Follow-through,"0.0%|189351,0.03%|189351"
14,C,10,TATAMOTORS,Tata Motors,Auto,593.38,594.71,590.41,591.46,-0.32,106127,106170,-0.04,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.32%,Downside,"0.0%|106127,-0.32%|106127"
14,C,11,MARUTI,Maruti Suzuki,Auto,538.72,539.99,534.81,537.62,-0.2,19136,20487,-6.59,VOL_DOWN,NORMAL,MARUTI: seg move -0.20%,Downside,"0.0%|19136,-0.2%|19136"
14,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,146.06,150.0,145.51,147.11,0.72,121294,122704,-1.15,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.72%,Follow-through,"0.0%|121294,0.72%|121294"
14,C,13,HDFCLIFE,HDFC Life,Insurance,406.19,407.69,405.78,407.28,0.27,34533,33657,2.6,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.27%,Follow-through,"0.0%|34533,0.27%|34533"
14,C,14,SUNPHARMA,Sun Pharma,Pharma,131.85,132.4,131.62,132.31,0.35,118191,117354,0.71,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.35%,Follow-through,"0.0%|118191,0.35%|118191"
14,C,15,CIPLA,Cipla,Pharma,665.86,668.92,662.69,668.27,0.36,21743,21566,0.82,VOL_STABLE,NORMAL,CIPLA: seg move 0.36%,Follow-through,"0.0%|21743,0.36%|21743"
15,M,1,HDFCBANK,HDFC Bank,Banking,307.3,308.46,306.59,308.35,0.34,97454,99291,-1.85,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.34%,Follow-through,"0.0%|97454,0.34%|97454"
15,M,2,ICICIBANK,ICICI Bank,Banking,178.0,178.05,174.41,175.69,-1.3,184787,183353,0.78,VOL_STABLE,NORMAL,ICICIBANK: seg move -1.30%,Downside,"0.0%|184787,-1.3%|184787"
15,M,3,SBIN,SBI,Banking,276.04,277.94,273.37,277.9,0.67,63139,63011,0.2,VOL_STABLE,NORMAL,SBIN: seg move 0.67%,Follow-through,"0.0%|63139,0.67%|63139"
15,M,4,RELIANCE,Reliance,Energy,171.76,172.95,171.56,172.4,0.37,66852,68624,-2.58,VOL_STABLE,NORMAL,RELIANCE: seg move 0.37%,Follow-through,"0.0%|66852,0.37%|66852"
15,M,5,TCS,TCS,IT,188.1,189.59,184.81,188.62,0.28,156124,155025,0.71,VOL_STABLE,NORMAL,TCS: seg move 0.28%,Follow-through,"0.0%|156124,0.28%|156124"
15,M,6,INFY,Infosys,IT,513.57,515.52,511.11,514.79,0.24,32349,32912,-1.71,VOL_STABLE,NORMAL,INFY: seg move 0.24%,Follow-through,"0.0%|32349,0.24%|32349"
15,M,7,WIPRO,Wipro,IT,611.81,615.4,610.97,612.88,0.17,187430,186550,0.47,VOL_STABLE,NORMAL,WIPRO: seg move 0.17%,Follow-through,"0.0%|187430,0.17%|187430"
