day,segment,stock_id,symbol,brief
3,C,15,CIPLA,"CIPLA (Cipla) from the Pharma space ended largely unchanged by -0.34% in the closing segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
4,M,1,HDFCBANK,"HDFCBANK (HDFC Bank) from the Banking space ended largely unchanged by -0.35% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
4,M,2,ICICIBANK,"ICICIBANK (ICICI Bank) from the Banking space drifted lower by -1.18% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
4,M,3,SBIN,"SBIN (SBI) from the Banking space ended largely unchanged by 0.36% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
4,M,4,RELIANCE,"RELIANCE (Reliance) from the Energy space ended largely unchanged by -0.15% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
4,M,5,TCS,"TCS (TCS) from the IT space drifted lower by -0.98% in the morning segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
4,M,6,INFY,"INFY (Infosys) from the IT space ended largely unchanged by -0.41% in the morning segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
4,M,7,WIPRO,"WIPRO (Wipro) from the IT space ended largely unchanged by -0.44% in the morning segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
4,M,8,HINDUNILVR,"HINDUNILVR (HUL) from the FMCG space inched higher by 1.61% in the morning segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
4,M,9,ITC,"ITC (ITC) from the FMCG space ended largely unchanged by 0.46% in the morning segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
4,M,10,TATAMOTORS,"TATAMOTORS (Tata Motors) from the Auto space ended largely unchanged by 0.06% in the morning segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
4,M,11,MARUTI,"MARUTI (Maruti Suzuki) from the Auto space inched higher by 0.51% in the morning segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
4,M,12,BAJAJFINSV,"BAJAJFINSV (Bajaj Finserv) from the Financial Services space inched higher by 0.92% in the morning segment and traded with normal participation, as traders reacted to changes in retail credit demand and risk appetite in NBFC names and the broader tone in Indian equities for the day."
4,M,13,HDFCLIFE,"HDFCLIFE (HDFC Life) from the Insurance space ended largely unchanged by -0.26% in the morning segment and traded with normal participation, as traders reacted to persistency trends, protection mix and management outlook on premiums and the broader tone in Indian equities for the day."
4,M,14,SUNPHARMA,"SUNPHARMA (Sun Pharma) from the Pharma space ended largely unchanged by -0.40% in the morning segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
4,M,15,CIPLA,"CIPLA (Cipla) from the Pharma space ended largely unchanged by -0.32% in the morning segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
4,D,1,HDFCBANK,"HDFCBANK (HDFC Bank) from the Banking space ended largely unchanged by 0.12% in the midday segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
4,D,2,ICICIBANK,"ICICIBANK (ICICI Bank) from the Banking space drifted lower by -0.91% in the midday segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
4,D,3,SBIN,"SBIN (SBI) from the Banking space ended largely unchanged by -0.20% in the midday segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
4,D,4,RELIANCE,"RELIANCE (Reliance) from the Energy space drifted lower by -0.79% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
4,D,5,TCS,"TCS (TCS) from the IT space drifted lower by -1.42% in the midday segment and saw somewhat lighter activity, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
4,D,6,INFY,"INFY (Infosys) from the IT space ended largely unchanged by 0.21% in the midday segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
4,D,7,WIPRO,"WIPRO (Wipro) from the IT space ended largely unchanged by 0.20% in the midday segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
4,D,8,HINDUNILVR,"HINDUNILVR (HUL) from the FMCG space drifted lower by -1.37% in the midday segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
4,D,9,ITC,"ITC (ITC) from the FMCG space ended largely unchanged by 0.05% in the midday segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
